,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender
291, Shannon Boye,https://www.crunchbase.com/person/shannon-boye,63150000.0,3310588542080487438,True,Female
292, Sheng Fu,https://www.crunchbase.com/person/sheng-fu,63058435.11091679,2658573277909972075,True,Male
293, Mark Baum,https://www.crunchbase.com/person/mark-baum,62880680.49569443,7226832871716391494,True,Male
294, Michael R Hayden,https://www.crunchbase.com/person/michael-r-hayden,62500000.0,8871404283649273283,True,Male
295, Jeffrey Greve,https://www.crunchbase.com/person/jeffrey-greve,62287638.55062379,4877101255494960995,True,Male
296, Hong Wan,https://www.crunchbase.com/person/hong-wan,62000000.0,7783071711187488581,True,Female
299, Corey Goodman,https://www.crunchbase.com/person/corey-goodman,62000000.0,7808077498635869204,True,Male
300, Debasish Roychowdhury,https://www.crunchbase.com/person/debasish-roychowdhury,61980071.56885189,5863846973160566621,True,Male
301, Robert J. Mulroy,https://www.crunchbase.com/person/robert-j-mulroy,61980071.56885189,8154005768298076564,True,Male
302, Edward Pearce,https://www.crunchbase.com/person/edward-pearce,61840242.99350041,2315270587772947373,True,Male
303, Erika Pearce,https://www.crunchbase.com/person/erika-pearce,61840242.99350041,3931409992741067187,True,Female
304, Alan Rigby,https://www.crunchbase.com/person/alan-rigby,61815148.59005602,7872427723344342423,True,Male
305, Ari Nowacek,https://www.crunchbase.com/person/ari-nowacek,61815148.59005602,4209036761316130957,True,Male
306, Mickey Kertesz,https://www.crunchbase.com/person/mickey-kertesz,61808951.64936319,6776939934529051052,True,Male
307, Steve Quake,https://www.crunchbase.com/person/steve-quake,61808951.64936319,7537020554684745471,True,Male
308, Tim Blauwkamp,https://www.crunchbase.com/person/tim-blauwkamp,61808951.64936319,4367385858619178938,True,Male
309, Ralph Osterhout,https://www.crunchbase.com/person/ralph-osterhout,61789920.1431459,2929602877010992071,True,Male
311, David Hale,https://www.crunchbase.com/person/david-hale-2,61340286.50015105,3555127460546401883,True,Male
312, Mark Faggiano,https://www.crunchbase.com/person/mark-faggiano,61310068.649885595,348269655120820445,True,Male
313, Christopher Doyle,https://www.crunchbase.com/person/christopher-doyle,61310068.649885595,8186424679338271745,True,Male
315, Martin Burke,https://www.crunchbase.com/person/martin-burke-3e51,61204540.22669407,4693448554601108301,True,Male
316, Blaine Graboyes Goldman,https://www.crunchbase.com/person/blaine-graboyes,61166668.71915428,6176750634108485170,True,Male
318, Michael Hayden,https://www.crunchbase.com/person/michael-hayden,61025683.6111276,1779158929712516013,True,Male
319, Cyrus Mozayeni,https://www.crunchbase.com/person/cyrus-mozayeni,60927473.11202355,5410891965920764925,True,Male
320, Abraham Heifets,https://www.crunchbase.com/person/dr-abraham-heifets,60880182.24512531,802808447031999119,True,Male
321, David E. Shaw,https://www.crunchbase.com/person/david-e-shaw,60725582.78244446,5872409846662589051,True,Male
322, Mark Murcko,https://www.crunchbase.com/person/mark-murcko-2,60725582.78244446,1907408821065134241,True,Male
323, Dorothee Kern,https://www.crunchbase.com/person/dorothee-kern,60725582.78244446,9163167356059884275,True,Female
325, Eicke Latz,https://www.crunchbase.com/person/eicke-latz,60453595.301059105,5374685927193070782,True,Male
326, Dehua Pei,https://www.crunchbase.com/person/dehua-pei,60403179.51861421,8090951568377968570,True,Male
327, Leo Qian,https://www.crunchbase.com/person/leo-qian,60403179.51861421,617153321931128960,True,Male
328, Jo Viney,https://www.crunchbase.com/person/jo-viney,60185760.91210207,2124306254451919982,True,Female
329, David H. Sachs,https://www.crunchbase.com/person/david-h-sachs,60185760.91210207,5258675821210598974,True,Male
330, Anthony Coyle,https://www.crunchbase.com/person/anthony-coyle,60185760.91210207,6606504082048061734,True,Male
331, Alan Crane,https://www.crunchbase.com/person/alan-crane,60185760.91210207,4865083867511548764,True,Male
332, Saar Gill,https://www.crunchbase.com/person/saar-gill,60112895.98168836,7315551135204059641,True,Male
333, Michael Klichinsky,https://www.crunchbase.com/person/michael-klichinsky,60112895.98168836,7822420398392979988,True,Male
335, Tao He,https://www.crunchbase.com/person/tao-he-cfe6,60000000.0,4297197096667249112,True,Male
336, Luk Vandenberghe,https://www.crunchbase.com/person/luk-vandenberghe,60000000.0,4472283841331472983,True,Male
338, Nenad Tomasevic,https://www.crunchbase.com/person/nenad-tomasevic-a188,60000000.0,7863879651885097178,True,Male
339, Shusheng Geng,https://www.crunchbase.com/person/shusheng-geng,60000000.0,4379952260767400782,True,Male
340, Julie Papanek Grant,https://www.crunchbase.com/person/julie-papanek,60000000.0,4866151146820321174,True,Female
341, Hao Wu,https://www.crunchbase.com/person/hao-wu-f110,60000000.0,3651285047638714232,True,Female
342, John Wesley,https://www.crunchbase.com/person/john-wesley-fdfe,60000000.0,2697967875319105103,True,Male
345, Samuel Blackman,https://www.crunchbase.com/person/samuel-blackman,60000000.0,8983925870229002796,True,Male
346, Beth Levine,https://www.crunchbase.com/person/beth-levine,59806779.33764728,8273987968161734358,True,Female
347, Bill Smith,https://www.crunchbase.com/person/bill-smith-4,59498514.763730295,4052175129993156938,True,Male
348,Justin Mateen,https://www.crunchbase.com/person/justin-mateen,59099702.84271199,1994021861377644602,True,Male
349, Dave Johnson,https://www.crunchbase.com/person/dave-johnson-9fcd,58991494.15742335,5420792163252358579,True,Male
350, Drew Perkins,https://www.crunchbase.com/person/drew-perkins,58653849.44233678,978211596958048892,True,Male
351, Peter Mundel,https://www.crunchbase.com/person/peter-mundel,58593889.79091422,1927057948658251780,True,Male
352, Todd Kaplan,https://www.crunchbase.com/person/todd-kaplan-10ed,58376758.96504767,8280182745987839512,True,Male
353, Timothy Lu,https://www.crunchbase.com/person/timothy-lu-2,58024536.40469072,162782469506726174,True,Male
354, Alan Ashworth,https://www.crunchbase.com/person/alan-ashworth-2,58024536.40469072,3659292718254444704,True,Male
355, José Baselga,https://www.crunchbase.com/person/jose-baselga,58024536.40469072,7124944188869158327,True,Male
356, Steve Gygi,https://www.crunchbase.com/person/steve-gygi,57694353.93101467,842090127290321803,True,Male
357, William Kaelin,https://www.crunchbase.com/person/william-g-kaelin-jr-m-d,57694353.93101467,851693653373126069,True,Male
358, Alan D'Andrea,https://www.crunchbase.com/person/alan-d-andrea,57694353.93101467,3401155465799392817,True,Male
359, Jack Taunton,https://www.crunchbase.com/person/jack-taunton,57694353.93101467,4174696175931406156,True,Male
360, Rob Butler,https://www.crunchbase.com/person/rob-butler,57531877.05039413,1702387958234159740,True,Male
361, Alex Tkachenko,https://www.crunchbase.com/person/alex-tkachenko,57389773.19375761,7356352332705932051,True,Male
362, Bill Martin,https://www.crunchbase.com/person/bill-martin-4,57389773.19375761,9199938332996211073,True,Male
363, Matthew D. Disney,https://www.crunchbase.com/person/matthew-d-disney,57384009.97309042,8380310630564493101,True,Male
364, Kevin Forrest,https://www.crunchbase.com/person/kevin-forrest,57384009.97309042,717303795629409987,True,Male
365, Alexander Kamb,https://www.crunchbase.com/person/alexander-kamb,57000000.0,2475877870691989146,True,Male
366, Jin-Quan Yu,https://www.crunchbase.com/person/jin-quan-yu,56559951.01550818,4894692251345259863,True,Male
367, Phil Baran,https://www.crunchbase.com/person/phil-s-baran,56559951.01550818,2360993382004449782,True,Male
369, Dan Hicklin,https://www.crunchbase.com/person/dan-hicklin,56172597.0,113181288257005982,True,Male
370, Roger Pomerantz,https://www.crunchbase.com/person/roger-pomerantz,56139033.6398112,4485440230892295493,True,Male
371, Andres Arenas,https://www.crunchbase.com/person/andres-arenas,56080494.33203418,3300336175461302193,True,Male
372, Bader Ataya,https://www.crunchbase.com/person/bader-ataya,56080494.33203418,55616620965254066,True,Male
373, Saman Darkan,https://www.crunchbase.com/person/saman-darkan,56080494.33203418,225998196486678827,True,Male
374, Mohamad Ballout,https://www.crunchbase.com/person/mohamad-ballout,56080494.33203418,4204966125285756239,True,Male
375, Michael Gallatin,https://www.crunchbase.com/person/mike-gallatin,55854505.43035405,8380181235372079566,True,Male
376, Anthony Ford,https://www.crunchbase.com/person/anthony-ford,55431662.61344089,5247508097165765784,True,Male
377, Mehrdad Shamloo,https://www.crunchbase.com/person/mehrdad-shamloo,55431662.61344089,495810593110946176,True,Male
378, Kathleen Sereda Glaub,https://www.crunchbase.com/person/kathleen-sereda-glaub,55431662.61344089,3618758685357063273,True,Female
379, Robert Booth,https://www.crunchbase.com/person/robert-booth,55431662.61344089,2832467904955626996,True,Male
380, Aya Jakobovits,https://www.crunchbase.com/person/aya-jakobovits,55368181.12748823,562857310582661239,True,Female
381, Susan Lindquist,https://www.crunchbase.com/person/susan-l-lindquist,55342943.25817023,7655409933967192303,True,Female
382, Tony Coles,https://www.crunchbase.com/person/tony-coles,55342943.25817023,2541827545294064504,True,Male
383, David Nelles,https://www.crunchbase.com/person/david-nelles,55239679.49018323,1426547188309752230,True,Male
384, Gene Yeo,https://www.crunchbase.com/person/gene-yeo,55239679.49018323,9202960134966457010,True,Male
385, Jonathan Bramson,https://www.crunchbase.com/person/jonathan-bramson,55000000.0,7536604897489147493,True,Male
386, Timothy A. Springer,https://www.crunchbase.com/person/timothy-a--springer,54959430.41598553,7621140147020973861,True,Male
387, Samie Jaffray,https://www.crunchbase.com/person/samie-jaffray,54923115.25001484,1013637926687421710,True,Male
388, Jim Collins,https://www.crunchbase.com/person/jim-collins-3a3c,54749063.2191525,6931497053112362610,True,Male
389," Tim Lu,",https://www.crunchbase.com/person/tim-lu-14ab,54749063.2191525,643419520487377591,True,Male
390, Wilson Wong,https://www.crunchbase.com/person/wilson-wong-7e39,54749063.2191525,3204903465909234655,True,Male
391, Philip Lee,https://www.crunchbase.com/person/philip-lee-lee,54749063.2191525,258772689516129845,True,Male
392, Charles Clancy,https://www.crunchbase.com/person/charles-clancy,54713448.56948793,7942737811678958480,True,Male
395, Ameesh Paleja,https://www.crunchbase.com/person/ameesh-paleja,54282530.51714533,6730439012335667870,True,Male
396, Andrew Smith,https://www.crunchbase.com/person/andrew-smith-6ddf,53929265.43659209,704149936537621214,True,Male
399, Jude Samuski,https://www.crunchbase.com/person/jude-samuski,53695509.69798956,8586268234626156177,True,Female
402, Matt Freels,https://www.crunchbase.com/person/matt-freels,53396226.64745508,1200103068421266039,True,Male
403, Evan Weaver,https://www.crunchbase.com/person/evan-weaver-2,53396226.64745508,4847484055305335737,True,Male
404, Sheng Ding,https://www.crunchbase.com/person/sheng-ding,53267172.53719475,5109354552054794735,True,Male
405, Bruce Conklin,https://www.crunchbase.com/person/bruce-conklin,53267172.53719475,5485672806327511863,True,Male
406, Eric Olson,https://www.crunchbase.com/person/eric-olson-e28e,53267172.53719475,4234066359568803965,True,Male
407, Deepak Srivastava,https://www.crunchbase.com/person/deepak-srivastava,53267172.53719475,4530264728915645080,True,Male
408, Saptarsi Haldar,https://www.crunchbase.com/person/saptarsi-haldar,53267172.53719475,4744790667374283365,True,Male
409, Benoit Bruneau,https://www.crunchbase.com/person/benoit-bruneau,53267172.53719475,1990555513005908651,True,Male
410, Ryan Crisman,https://www.crunchbase.com/person/ryan-crisman,53000000.0,8705147738411735585,True,Male
411, Andrew Scharenberg,https://www.crunchbase.com/person/andrew-scharenberg,53000000.0,8334965070709670638,True,Male
412, Gerard Williams III,https://www.crunchbase.com/person/gerard-iii-williams,53000000.0,2815593300582755973,True,Male
413, William Sellers,https://www.crunchbase.com/person/william-sellers-9eb8,53000000.0,1772337144512155828,True,Male
414, John Bruno,https://www.crunchbase.com/person/john-bruno-2c62,53000000.0,6462014108104570571,True,Male
415, Eric Fischer,https://www.crunchbase.com/person/eric-fischer-6f45,53000000.0,547952063169021132,True,Male
416, Manu Gulati,https://www.crunchbase.com/person/manu-gulati,53000000.0,1756309361745636263,True,Male
417, Christopher Minnick,https://www.crunchbase.com/person/christopher-minnick,52971579.11916254,1160256182964448697,True,Male
418, Jason Ezratty,https://www.crunchbase.com/person/jason-ezratty,52971579.11916254,1916774372980239275,True,Male
419, Nancy Sun,https://www.crunchbase.com/person/nancy-sun-6228,52911732.1264677,6966051023296000130,True,Female
420, Alden Woodrow,https://www.crunchbase.com/person/alden-woodrow,52911732.1264677,3626602302735459989,True,Male
421, Jur van den Berg,https://www.crunchbase.com/person/jur-van-den-berg,52911732.1264677,145542150042129414,True,Male
422, Aaron Klein,https://www.crunchbase.com/person/aaron-klein-2,52749578.54971884,6543472037003288148,True,Male
423, Aaron Newman,https://www.crunchbase.com/person/aaron-newman,52749578.54971884,8005498828674844463,True,Male
426, Amit Vij,https://www.crunchbase.com/person/amit-vij,52501071.62540059,9042431063753673563,True,Male
427, Mike A Horton,https://www.crunchbase.com/person/mike-a-horton,52501071.62540059,1444421048347616298,True,Male
428, Dr. Yang Zhao,https://www.crunchbase.com/person/yang-zhao,52501071.62540059,1618311504206215789,True,Male
429, Nima Negahban,https://www.crunchbase.com/person/nima-negahban,52501071.62540059,1008323448510727143,True,Male
430, Stephen Butts,https://www.crunchbase.com/person/stephen-butts,52463241.32390345,4982327375736712717,True,Male
431, Michael F. Ackermann,https://www.crunchbase.com/person/michael-f-ackermann,52463241.32390345,1972347052988046731,True,Male
432, Joanne Kotz,https://www.crunchbase.com/person/joanne-kotz,52166928.98054551,9202962067019333843,True,Female
433, Joel Barrish,https://www.crunchbase.com/person/joel-barrish,52166928.98054551,5819359494714370511,True,Male
434, Amir Nashat,https://www.crunchbase.com/person/amir-nashat,52166928.98054551,6318418294716660649,True,Male
435, Lewis Cantley,https://www.crunchbase.com/person/lewis-c-cantley,52111229.29645951,3790252410434402709,True,Male
436, Florian Eichler,https://www.crunchbase.com/person/florian-eichler,52000000.0,1923012872540354758,True,Male
437, Richard James,https://www.crunchbase.com/person/richard-james-3f07,52000000.0,8607643142925024641,True,Male
438, David Rawlings,https://www.crunchbase.com/person/david-rawlings,52000000.0,4376552351518033160,True,Male
439, Ben Sklaroff,https://www.crunchbase.com/person/ben-sklaroff,52000000.0,2156681325381396370,True,Male
440, Rachel Salzman,https://www.crunchbase.com/person/rachel-salzman,52000000.0,8385339469825699670,True,Female
441, Evan Feinberg,https://www.crunchbase.com/person/evan-feinberg-aac8,52000000.0,8245928992789451073,True,Male
442, Karen Kozarsky,https://www.crunchbase.com/person/karen-kozarsky,52000000.0,3994362489290707215,True,Female
443, NEO Kok Beng,https://www.crunchbase.com/person/a-prof-neo-kok-beng,51931846.64833163,2407977971782413189,True,Male
